p5.js:59193 p5 had problems creating the global function "shuffle", possibly because your code is already using that name as a variable. You may want to rename your variable to something else.
build.js:55 HGRY 0.15 550 0.35 0.95 250
build.js:109 1 0 0
build.js:109 2 46 215
build.js:109 3 47 214
build.js:109 4 47 216
build.js:109 5 47 217
build.js:109 6 47 219
build.js:109 7 47 220
build.js:109 8 47 221
build.js:109 9 47 221
build.js:109 10 47 221
build.js:109 11 47 222
build.js:109 12 47 224
build.js:109 13 47 225
build.js:109 14 47 225
build.js:109 15 47 225
build.js:109 16 47 224
build.js:109 17 47 224
build.js:109 18 47 224
build.js:109 19 47 226
build.js:109 20 47 227
build.js:109 21 48 227
build.js:109 22 48 227
build.js:109 23 48 228
build.js:109 24 48 228
build.js:109 25 48 228
build.js:109 26 48 228
build.js:109 27 48 228
build.js:109 28 48 229
build.js:109 29 47 231
build.js:109 30 48 230
build.js:109 31 49 230
build.js:109 32 48 232
build.js:109 33 48 233
build.js:109 34 48 233
build.js:109 35 48 233
build.js:109 36 48 235
build.js:109 37 49 235
build.js:109 38 50 234
build.js:109 39 50 234
build.js:109 40 50 234
build.js:109 41 50 234
build.js:109 42 50 235
build.js:109 43 50 235
build.js:109 44 50 236
build.js:109 45 50 236
build.js:109 46 50 235
build.js:109 47 50 235
build.js:109 48 50 234
build.js:109 49 50 235
build.js:109 50 50 236
build.js:109 51 49 236
build.js:109 52 49 237
build.js:109 53 49 237
build.js:109 54 49 238
build.js:109 55 49 238
build.js:109 56 49 238
build.js:109 57 49 238
build.js:109 58 49 239
build.js:109 59 50 236
build.js:109 60 50 237
build.js:109 61 49 237
build.js:109 62 48 237
build.js:109 63 48 239
build.js:109 64 49 238
build.js:109 65 49 238
build.js:109 66 50 236
build.js:109 67 51 234
build.js:109 68 51 236
build.js:109 69 51 237
build.js:109 70 51 237
build.js:109 71 51 237
build.js:109 72 51 239
build.js:109 73 51 239
build.js:109 74 51 239
build.js:109 75 51 239
build.js:109 76 51 239
build.js:109 77 51 239
build.js:109 78 51 241
build.js:109 79 51 240
build.js:109 80 50 241
build.js:109 81 51 240
build.js:109 82 51 240
build.js:109 83 50 240
build.js:109 84 50 240
build.js:109 85 50 241
build.js:109 86 50 241
build.js:109 87 50 242
build.js:109 88 50 242
build.js:109 89 50 242
build.js:109 90 50 242
build.js:109 91 50 242
build.js:109 92 50 242
build.js:109 93 50 242
build.js:109 94 50 242
build.js:109 95 50 242
build.js:109 96 50 242
build.js:109 97 50 242
build.js:109 98 50 242
build.js:109 99 50 242
build.js:109 100 50 242
build.js:109 101 50 242
build.js:109 102 50 242
build.js:109 103 50 241
build.js:109 104 51 240
build.js:109 105 51 240
build.js:109 106 51 240
build.js:109 107 51 240
build.js:109 108 51 240
build.js:109 109 51 240
build.js:109 110 51 240
build.js:109 111 51 240
build.js:109 112 51 239
build.js:109 113 51 240
build.js:109 114 51 240
build.js:109 115 51 240
build.js:109 116 51 239
build.js:109 117 51 241
build.js:109 118 51 241
build.js:109 119 51 241
build.js:109 120 51 241
build.js:109 121 52 240
build.js:109 122 52 241
build.js:109 123 52 240
build.js:109 124 52 240
build.js:109 125 52 239
build.js:109 126 52 239
build.js:109 127 52 239
build.js:109 128 52 239
build.js:109 129 52 239
build.js:109 130 52 240
build.js:109 131 53 238
build.js:109 132 52 238
build.js:109 133 53 237
build.js:109 134 53 237
build.js:109 135 53 237
build.js:109 136 53 237
build.js:109 137 53 237
build.js:109 138 53 235
build.js:109 139 53 236
build.js:109 140 52 236
build.js:109 141 52 236
build.js:109 142 52 236
build.js:109 143 52 236
build.js:109 144 52 237
build.js:109 145 52 236
build.js:109 146 52 236
build.js:109 147 52 236
build.js:109 148 52 236
build.js:109 149 52 234
build.js:109 150 53 234
build.js:109 151 52 233
build.js:109 152 52 231
build.js:109 153 51 232
build.js:109 154 51 233
build.js:109 155 51 233
build.js:109 156 50 233
build.js:109 157 52 232
build.js:109 158 52 233
build.js:109 159 53 232
build.js:109 160 53 232
build.js:109 161 53 231
build.js:109 162 54 230
build.js:109 163 54 230
build.js:109 164 55 231
build.js:109 165 56 231
build.js:109 166 56 231
build.js:109 167 56 231
build.js:109 168 56 231
build.js:109 169 56 230
build.js:109 170 56 230
build.js:109 171 56 229
build.js:109 172 56 230
build.js:109 173 55 231
build.js:109 174 55 231
build.js:109 175 55 232
build.js:109 176 55 232
build.js:109 177 55 232
build.js:109 178 55 231
build.js:109 179 55 231
build.js:109 180 55 230
build.js:109 181 54 231
build.js:109 182 54 231
build.js:109 183 54 231
build.js:109 184 53 231
build.js:109 185 53 231
build.js:109 186 53 231
build.js:109 187 53 231
build.js:109 188 53 230
build.js:109 189 53 230
build.js:109 190 52 231
build.js:109 191 52 231
build.js:109 192 52 231
build.js:109 193 52 233
build.js:109 194 52 234
build.js:109 195 52 234
build.js:109 196 53 232
build.js:109 197 53 232
build.js:109 198 53 232
build.js:109 199 52 232
build.js:109 200 53 231
build.js:109 201 53 231
build.js:109 202 53 231
build.js:109 203 53 231
build.js:109 204 53 230
build.js:109 205 53 231
build.js:109 206 53 231
build.js:109 207 56 228
build.js:109 208 57 226
build.js:109 209 54 228
build.js:109 210 54 229
build.js:109 211 54 231
build.js:109 212 54 231
build.js:109 213 54 232
build.js:109 214 54 231
build.js:109 215 53 232
build.js:109 216 53 232
build.js:109 217 53 232
build.js:109 218 53 232
build.js:109 219 53 233
build.js:109 220 53 233
build.js:109 221 53 233
build.js:109 222 53 231
build.js:109 223 52 233
build.js:109 224 52 233
build.js:109 225 52 234
build.js:109 226 52 233
build.js:109 227 54 231
build.js:109 228 54 230
build.js:109 229 54 231
build.js:109 230 54 232
build.js:109 231 54 233
build.js:109 232 54 233
build.js:109 233 54 234
build.js:109 234 54 234
build.js:109 235 54 236
build.js:109 236 53 236
build.js:109 237 54 236
build.js:109 238 54 235
build.js:109 239 55 233
build.js:109 240 55 233
build.js:109 241 55 233
build.js:109 242 55 234
build.js:109 243 55 232
build.js:109 244 54 235
build.js:109 245 54 236
build.js:109 246 54 234
build.js:109 247 53 236
build.js:109 248 53 238
build.js:109 249 53 238
build.js:109 250 53 238
build.js:109 251 54 236
build.js:109 252 56 234
build.js:109 253 56 234
build.js:109 254 56 234
build.js:109 255 57 232
build.js:109 256 57 232
build.js:109 257 57 232
build.js:109 258 58 231
build.js:109 259 58 231
build.js:109 260 58 230
build.js:109 261 58 234
build.js:109 262 57 235
build.js:109 263 57 235
build.js:109 264 57 235
build.js:109 265 57 236
build.js:109 266 57 235
build.js:109 267 57 235
build.js:109 268 57 235
build.js:109 269 57 235
build.js:109 270 57 238
build.js:109 271 57 239
build.js:109 272 55 240
build.js:109 273 55 239
build.js:109 274 55 239
build.js:109 275 55 238
build.js:109 276 54 239
build.js:109 277 54 239
build.js:109 278 54 240
build.js:109 279 53 240
build.js:109 280 53 239
build.js:109 281 53 239
build.js:109 282 53 239
build.js:109 283 53 239
build.js:109 284 53 239
build.js:109 285 53 239
build.js:109 286 53 240
build.js:109 287 53 240
build.js:109 288 53 241
build.js:109 289 53 241
build.js:109 290 55 241
build.js:109 291 55 240
build.js:109 292 54 242
build.js:109 293 54 243
build.js:109 294 53 243
build.js:109 295 53 243
build.js:109 296 53 244
build.js:109 297 53 244
build.js:109 298 53 243
build.js:109 299 53 242
build.js:109 300 54 242
build.js:109 301 54 243
build.js:109 302 54 243
build.js:109 303 54 244
build.js:109 304 54 243
build.js:109 305 53 244
build.js:109 306 53 244
build.js:109 307 54 242
build.js:109 308 55 241
build.js:109 309 55 241
build.js:109 310 54 242
build.js:109 311 55 241
build.js:109 312 55 242
build.js:109 313 55 242
build.js:109 314 55 243
build.js:109 315 55 244
build.js:109 316 56 243
build.js:109 317 56 244
build.js:109 318 57 242
build.js:109 319 57 242
build.js:109 320 57 243
build.js:109 321 57 244
build.js:109 322 56 246
build.js:109 323 56 246
build.js:109 324 56 244
build.js:109 325 56 244
build.js:109 326 57 240
build.js:109 327 57 240
build.js:109 328 58 238
build.js:109 329 58 237
build.js:109 330 59 236
build.js:109 331 60 237
build.js:109 332 61 236
build.js:109 333 61 236
build.js:109 334 61 235
build.js:109 335 61 236
build.js:109 336 61 235
build.js:109 337 61 234
build.js:109 338 63 232
build.js:109 339 62 234
build.js:109 340 62 234
build.js:109 341 62 235
build.js:109 342 63 234
build.js:109 343 63 234
build.js:109 344 65 231
build.js:109 345 65 232
build.js:109 346 66 231
build.js:109 347 65 231
build.js:109 348 65 229
build.js:109 349 66 226
build.js:109 350 67 224
build.js:109 351 67 227
build.js:109 352 67 227
build.js:109 353 67 227
build.js:109 354 66 228
build.js:109 355 66 226
build.js:109 356 69 223
build.js:109 357 68 222
build.js:109 358 69 221
build.js:109 359 69 221
build.js:109 360 69 222
build.js:109 361 69 223
build.js:109 362 68 221
build.js:109 363 67 225
build.js:109 364 67 226
build.js:109 365 67 225
build.js:109 366 67 224
build.js:109 367 68 221
build.js:109 368 69 221
build.js:109 369 69 219
build.js:109 370 70 218
build.js:109 371 71 215
build.js:109 372 71 216
build.js:109 373 71 215
build.js:109 374 71 216
build.js:109 375 71 216
build.js:109 376 71 215
build.js:109 377 72 214
build.js:109 378 72 213
build.js:109 379 72 217
build.js:109 380 72 218
build.js:109 381 72 220
build.js:109 382 71 221
build.js:109 383 71 223
build.js:109 384 71 224
build.js:109 385 71 227
build.js:109 386 72 223
build.js:109 387 73 221
build.js:109 388 72 222
build.js:109 389 71 223
build.js:109 390 71 222
build.js:109 391 70 222
build.js:109 392 69 223
build.js:109 393 70 222
build.js:109 394 70 222
build.js:109 395 71 222
build.js:109 396 71 222
build.js:109 397 71 222
build.js:109 398 72 221
build.js:109 399 72 223
build.js:109 400 72 223
build.js:109 401 72 223
build.js:109 402 72 222
build.js:109 403 73 221
build.js:109 404 74 221
build.js:109 405 76 219
build.js:109 406 76 220
build.js:109 407 76 220
build.js:109 408 76 220
build.js:109 409 76 221
build.js:109 410 75 222
build.js:109 411 74 223
build.js:109 412 75 223
build.js:109 413 75 224
build.js:109 414 76 225
