​ p5 had problems creating the global function "shuffle", possibly because your code is already using that name as a variable. You may want to rename your variable to something else.
​ OMNI 0.15 550 0.35 0.95 250
​ 1 0 0
​ 2 39 217
​ 3 39 218
​ 4 39 218
​ 5 40 218
​ 6 40 220
​ 7 40 220
​ 8 40 220
​ 9 40 221
​ 10 40 220
​ 11 40 219
​ 12 40 221
​ 13 40 221
​ 14 40 222
​ 15 39 222
​ 16 39 225
​ 17 39 227
​ 18 39 230
​ 19 39 230
​ 20 39 230
​ 21 39 231
​ 22 39 231
​ 23 39 231
​ 24 38 232
​ 25 37 232
​ 26 37 232
​ 27 37 232
​ 28 37 233
​ 29 37 233
​ 30 37 234
​ 31 37 234
​ 32 37 235
​ 33 37 236
​ 34 37 236
​ 35 37 236
​ 36 37 236
​ 37 37 236
​ 38 37 235
​ 39 37 236
​ 40 37 238
​ 41 37 238
​ 42 37 237
​ 43 37 238
​ 44 37 238
​ 45 37 238
​ 46 37 239
​ 47 37 242
​ 48 37 243
​ 49 37 243
​ 50 37 243
​ 51 37 244
​ 52 37 244
​ 53 37 243
​ 54 37 243
​ 55 37 243
​ 56 37 243
​ 57 37 242
​ 58 37 243
​ 59 37 244
​ 60 37 246
​ 61 37 246
​ 62 37 247
​ 63 37 248
​ 64 37 248
​ 65 37 249
​ 66 37 249
​ 67 37 249
​ 68 37 249
​ 69 37 249
​ 70 37 251
​ 71 37 251
​ 72 37 252
​ 73 37 252
​ 74 37 252
​ 75 37 253
​ 76 38 253
​ 77 38 253
​ 78 38 255
​ 79 38 255
​ 80 38 255
​ 81 38 256
​ 82 38 256
​ 83 38 256
​ 84 38 256
​ 85 39 255
​ 86 40 255
​ 87 40 255
​ 88 40 255
​ 89 40 255
​ 90 40 255
​ 91 40 255
​ 92 39 256
​ 93 39 256
​ 94 39 256
​ 95 39 256
​ 96 39 256
​ 97 39 255
​ 98 39 255
​ 99 39 255
​ 100 38 256
​ 101 38 256
​ 102 38 256
​ 103 38 255
​ 104 38 255
​ 105 38 256
​ 106 38 255
​ 107 39 254
​ 108 39 254
​ 109 39 253
​ 110 39 252
​ 111 39 252
​ 112 40 252
​ 113 40 251
​ 114 40 251
​ 115 41 251
​ 116 41 251
​ 117 41 252
​ 118 41 252
​ 119 41 252
​ 120 41 253
​ 121 41 253
​ 122 41 253
​ 123 41 254
​ 124 41 254
​ 125 41 254
​ 126 41 254
​ 127 41 254
​ 128 40 254
​ 129 40 256
​ 130 40 256
​ 131 40 256
​ 132 40 256
​ 133 40 256
​ 134 40 256
​ 135 40 255
​ 136 40 255
​ 137 39 255
​ 138 39 257
​ 139 39 257
​ 140 39 257
​ 141 39 257
​ 142 39 257
​ 143 39 256
​ 144 39 256
​ 145 39 256
​ 146 39 257
​ 147 39 257
​ 148 39 257
​ 149 39 257
​ 150 40 257
​ 151 41 256
​ 152 41 256
​ 153 41 257
​ 154 41 257
​ 155 40 257
​ 156 40 257
​ 157 40 257
​ 158 40 257
​ 159 40 257
​ 160 40 257
​ 161 41 256
​ 162 41 257
​ 163 41 257
​ 164 41 256
​ 165 42 255
​ 166 42 255
​ 167 42 255
​ 168 42 255
​ 169 42 255
​ 170 42 255
​ 171 43 254
​ 172 43 254
​ 173 43 254
​ 174 43 254
​ 175 42 255
​ 176 43 253
​ 177 42 253
​ 178 42 253
​ 179 42 254
​ 180 42 253
​ 181 42 254
​ 182 42 253
​ 183 42 254
​ 184 42 254
​ 185 42 254
​ 186 43 253
​ 187 43 253
​ 188 43 253
​ 189 43 253
​ 190 43 253
​ 191 43 252
​ 192 43 251
​ 193 42 254
​ 194 43 252
​ 195 43 252
​ 196 43 252
​ 197 43 254
​ 198 42 254
​ 199 43 254
​ 200 44 254
​ 201 44 254
​ 202 43 253
​ 203 43 255
​ 204 42 254
​ 205 43 252
​ 206 43 253
​ 207 43 253
​ 208 43 253
​ 209 44 249
​ 210 44 249
​ 211 44 249
​ 212 44 248
​ 213 46 246
​ 214 46 245
​ 215 46 246
​ 216 46 244
​ 217 47 243
​ 218 47 243
​ 219 47 242
​ 220 47 242
​ 221 47 241
​ 222 47 240
​ 223 48 239
​ 224 48 238
​ 225 48 239
​ 226 48 239
​ 227 47 239
​ 228 46 241
​ 229 46 241
​ 230 46 240
​ 231 46 240
​ 232 46 240
​ 233 46 241
​ 234 46 241
​ 235 46 241
​ 236 46 241
​ 237 46 243
​ 238 47 241
​ 239 47 242
​ 240 47 242
​ 241 46 242
​ 242 46 241
​ 243 46 241
​ 244 46 241
​ 245 46 239
​ 246 46 239
​ 247 46 239
​ 248 46 240
​ 249 46 240
​ 250 46 241
​ 251 46 241
​ 252 46 241
​ 253 46 242
​ 254 46 243
​ 255 45 243
​ 256 45 243
​ 257 45 242
​ 258 45 243
​ 259 45 243
​ 260 45 242
​ 261 45 242
​ 262 45 242
​ 263 44 241
​ 264 46 238
​ 265 46 238
​ 266 46 239
​ 267 46 239
​ 268 47 238
​ 269 47 238
​ 270 47 239
​ 271 47 238
​ 272 47 237
​ 273 47 237
​ 274 47 237
​ 275 47 237
​ 276 47 238
​ 277 47 238
​ 278 47 238
​ 279 48 236
​ 280 48 236
​ 281 48 235
​ 282 49 234
​ 283 49 235
​ 284 49 235
​ 285 49 235
​ 286 49 234
​ 287 48 235
​ 288 47 235
​ 289 46 235
​ 290 46 235
​ 291 46 235
​ 292 46 235
​ 293 46 235
​ 294 46 235
​ 295 47 233
​ 296 47 233
​ 297 46 233
​ 298 46 233
​ 299 46 233
​ 300 46 233
​ 301 46 233
​ 302 46 233
​ 303 46 233
​ 304 46 233
​ 305 46 233
​ 306 46 233
​ 307 46 232
​ 308 46 232
​ 309 46 233
​ 310 45 233
​ 311 46 233
​ 312 46 233
​ 313 46 233
​ 314 46 233
​ 315 45 233
​ 316 45 233
​ 317 45 233
​ 318 46 232
​ 319 46 233
​ 320 46 233
​ 321 46 235
​ 322 46 235
​ 323 46 234
​ 324 46 233
​ 325 46 233
​ 326 46 232
​ 327 46 232
​ 328 46 231
​ 329 46 231
​ 330 46 231
​ 331 45 231
​ 332 46 230
​ 333 46 231
​ 334 46 231
​ 335 46 231
​ 336 46 231
​ 337 46 231
​ 338 46 230
​ 339 46 230
