​ p5 had problems creating the global function "shuffle", possibly because your code is already using that name as a variable. You may want to rename your variable to something else.
​ CONST:0.3 0.15 550 0.35 0.0005 250
​ [Violation] Added synchronous DOM mutation listener to a 'DOMNodeInserted' event. Consider using MutationObserver to make the page more responsive.
setupListener @ ​
main_content_script @ ​
(anonymous) @ ​
​ 312 82 108
​ 313 82 108
​ 314 82 107
​ 315 81 107
​ 316 83 105
​ 317 83 105
​ 318 84 104
​ 319 84 104
​ 320 84 103
​ 321 84 103
​ 322 84 103
​ 323 84 103
​ 324 84 103
​ 325 85 102
​ 326 85 102
​ 327 85 102
​ 328 85 102
​ 329 85 102
​ 330 85 102
​ 331 85 102
​ 332 85 102
​ 333 85 102
​ 334 85 102
​ 335 85 102
​ 336 87 100
​ 337 87 100
​ 338 87 99
​ 339 87 99
​ 340 87 99
​ 341 87 99
​ 342 89 97
​ 343 90 95
​ 344 90 94
​ 345 90 94
​ 346 89 94
​ 347 90 93
​ 348 90 93
​ 349 90 93
​ 350 91 93
​ 351 91 92
​ 352 92 91
​ 353 92 91
​ 354 92 90
​ 355 92 89
​ 356 93 87
​ 357 93 87
​ 358 93 87
​ 359 93 86
​ 360 94 85
​ 361 94 85
​ 362 95 84
​ 363 95 84
​ 364 95 84
​ 365 95 84
​ 366 95 83
​ 367 95 83
​ 368 95 83
​ 369 95 83
​ 370 95 83
​ 371 95 82
​ 372 96 81
​ 373 96 81
​ 374 95 81
​ 375 96 80
​ 376 96 80
​ 377 96 80
​ 378 96 80
​ 379 97 79
​ 380 97 80
​ 381 97 79
​ 382 97 79
​ 383 97 79
​ 384 97 79
​ 385 97 78
​ 386 97 78
​ 387 97 78
​ 388 97 78
​ 389 97 78
​ 390 97 77
​ 391 96 76
​ 392 97 75
​ 393 97 75
​ 394 97 75
​ 395 97 75
​ 396 97 75
​ 397 97 75
​ 398 97 75
​ 399 97 74
​ 400 97 74
​ 401 98 73
​ 402 98 73
​ 403 98 72
​ 404 98 72
​ 405 97 72
​ 406 98 70
​ 407 98 70
​ 408 98 70
​ 409 98 70
​ 410 98 70
​ 411 98 70
​ 412 98 69
​ 413 98 69
​ 414 98 69
​ 415 98 70
​ 416 98 70
​ 417 99 69
​ 418 100 68
​ 419 100 69
​ 420 100 69
​ 421 99 69
​ 422 100 68
​ 423 101 67
​ 424 102 66
​ 425 102 66
​ 426 102 66
​ 427 103 66
​ 428 103 66
​ 429 103 66
​ 430 103 66
​ 431 103 66
​ 432 103 66
​ 433 103 65
​ 434 103 65
​ 435 103 65
​ 436 103 65
​ 437 103 65
​ 438 103 65
​ 439 103 65
​ 440 103 65
​ 441 103 65
​ 442 103 64
​ 443 103 64
​ 444 103 64
​ 445 103 64
​ 446 103 64
​ 447 103 64
​ 448 103 64
​ 449 103 64
​ 450 104 63
​ 451 104 63
​ 452 105 62
​ 453 105 61
​ 454 105 61
​ 455 105 60
​ 456 105 60
​ 457 105 60
​ 458 105 60
​ 459 105 59
​ 460 105 58
​ 461 106 57
​ 462 106 57
​ 463 106 57
​ 464 106 57
​ 465 106 57
​ 466 106 57
​ 467 106 57
​ 468 106 57
​ 469 106 57
​ 470 106 57
​ 471 106 57
​ 472 106 57
​ 473 106 56
​ 474 106 56
​ 475 106 56
​ 476 107 55
​ 477 107 55
​ 478 107 55
​ 479 107 55
​ 480 107 56
​ 481 107 56
​ 482 107 56
​ 483 107 56
​ 484 107 56
​ 485 107 56
​ 486 107 56
​ 487 107 56
​ 488 107 56
​ 489 107 56
​ 490 107 56
​ 491 106 56
​ 492 107 55
​ 493 107 54
​ 494 107 54
​ 495 106 54
​ 496 107 53
​ 497 107 53
​ 498 106 53
​ 499 107 52
​ 500 107 52
​ 501 107 52
​ 502 107 52
​ 503 107 52
​ 504 107 50
​ 505 106 50
​ 506 107 49
​ 507 107 49
​ 508 107 49
​ 509 107 49
​ 510 107 49
​ 511 107 49
​ 512 107 49
​ 513 107 49
​ 514 107 49
​ 515 107 49
​ 516 107 50
​ 517 107 50
​ 518 107 50
​ 519 107 50
​ 520 107 50
​ 521 107 50
​ 522 107 50
​ 523 107 50
​ 524 107 50
​ 525 107 50
​ 526 107 50
​ 527 108 49
​ 528 108 49
​ 529 108 49
​ 530 108 49
​ 531 108 49
​ 532 108 49
​ 533 108 49
​ 534 108 49
​ 535 108 49
​ 536 109 48
​ 537 109 48
​ 538 109 48
​ 539 109 47
​ 540 109 47
​ 541 109 47
​ 542 109 47
​ 543 108 47
​ 544 109 46
​ 545 109 46
​ 546 109 46
​ 547 109 46
​ 548 109 46
​ 549 109 46
​ 550 109 46
​ 551 109 46
​ 552 106 46
​ 553 103 45
​ 554 100 45
​ 555 98 46
​ 556 96 45
​ 557 95 46
​ 558 95 46
​ 559 95 46
​ 560 93 46
​ 561 93 46
​ 562 94 45
​ 563 94 45
​ 564 94 45
​ 565 94 45
​ 566 94 45
​ 567 94 45
​ 568 94 45
​ 569 94 45
​ 570 94 45
​ 571 93 45
​ 572 93 45
​ 573 93 45
​ 574 93 45
​ 575 93 45
​ 576 93 45
​ 577 94 44
​ 578 94 44
​ 579 94 44
​ 580 94 43
​ 581 93 44
​ 582 92 44
​ 583 93 42
​ 584 93 42
​ 585 93 42
​ 586 94 41
​ 587 94 41
​ 588 94 41
​ 589 94 41
​ 590 94 41
​ 591 94 41
​ 592 94 41
​ 593 94 41
​ 594 93 41
​ 595 93 41
​ 596 93 40
​ 597 92 41
​ 598 92 41
​ 599 92 41
​ 600 92 41
​ 601 92 41
​ 602 92 41
​ 603 92 41
​ 604 93 40
​ 605 93 40
​ 606 93 40
​ 607 93 40
​ 608 93 40
​ 609 93 40
​ 610 92 39
​ 611 91 41
​ 612 91 41
​ 613 91 41
​ 614 91 41
​ 615 91 41
​ 616 91 40
​ 617 91 40
​ 618 91 40
​ 619 90 40
​ 620 90 40
​ 621 90 41
​ 622 89 41
​ 623 89 41
​ 624 89 41
​ 625 89 41
​ 626 89 41
​ 627 88 41
​ 628 88 41
​ 629 88 41
​ 630 88 41
​ 631 88 41
​ 632 88 41
​ 633 89 40
​ 634 89 40
​ 635 88 40
​ 636 88 40
​ 637 88 39
​ 638 87 39
​ 639 87 39
​ 640 87 38
​ 641 87 38
​ 642 87 38
​ 643 87 38
​ 644 87 38
​ 645 87 38
​ 646 87 38
​ 647 87 38
​ 648 87 38
​ 649 87 37
​ 650 86 37
​ 651 87 36
​ 652 87 36
​ 653 87 36
​ 654 87 36
​ 655 87 36
​ 656 87 36
​ 657 87 36
​ 658 88 35
​ 659 88 35
​ 660 88 35
​ 661 88 35
​ 662 88 34
​ 663 88 33
​ 664 88 33
​ 665 88 33
​ 666 88 33
​ 667 88 33
​ 668 88 33
​ 669 88 33
​ 670 88 33
​ 671 88 33
​ 672 88 33
​ 673 88 33
​ 674 88 33
​ 675 88 33
​ 676 88 33
​ 677 88 33
​ 678 88 33
​ 679 88 33
​ 680 88 34
​ 681 88 34
​ 682 88 34
​ 683 88 34
​ 684 88 34
​ 685 88 34
​ 686 88 33
​ 687 88 33
​ 688 88 33
​ 689 88 33
​ 690 88 33
​ 691 88 33
​ 692 87 32
​ 693 87 32
​ 694 87 32
​ 695 87 32
​ 696 87 32
​ 697 88 31
​ 698 88 30
​ 699 87 29
​ 700 86 30
​ 701 85 30
​ 702 86 29
​ 703 86 29
​ 704 86 29
​ 705 86 29
​ 706 86 29
​ 707 86 29
​ 708 86 29
​ 709 86 29
​ 710 86 29
​ 711 86 29
​ 712 86 29
​ 713 86 29
​ 714 86 29
​ 715 86 29
​ 716 86 29
​ 717 86 29
​ 718 86 29
​ 719 86 29
​ 720 86 29
​ 721 85 29
​ 722 85 29
​ 723 84 29
​ 724 84 29
​ 725 84 29
​ 726 84 29
​ 727 84 29
​ 728 84 29
​ 729 84 29
​ 730 84 29
​ 731 84 29
​ 732 84 29
​ 733 84 28
​ 734 84 28
​ 735 84 28
​ 736 84 28
​ 737 84 29
​ 738 84 29
​ 739 84 29
​ 740 84 29
​ 741 84 29
​ 742 84 30
​ 743 84 30
​ 744 84 29
​ 745 82 30
​ 746 83 29
​ 747 83 29
​ 748 83 29
​ 749 83 29
​ 750 82 29
​ 751 81 29
​ 752 81 29
​ 753 81 29
​ 754 81 29
​ 755 81 29
​ 756 80 29
​ 757 80 29
​ 758 80 29
​ 759 80 29
​ 760 78 29
​ 761 78 30
​ 762 78 30
​ 763 78 30
​ 764 78 30
​ 765 78 30
​ 766 78 30
​ 767 78 30
​ 768 78 30
​ 769 78 30
​ 770 78 30
​ 771 78 30
​ 772 78 30
​ 773 78 30
​ 774 78 30
​ 775 78 30
​ 776 78 30
​ 777 78 30
​ 778 78 30
​ 779 78 30
​ 780 78 30
​ 781 79 29
​ 782 79 29
​ 783 79 29
​ 784 79 29
​ 785 78 29
​ 786 77 29
​ 787 76 29
​ 788 76 29
​ 789 75 29
​ 790 75 28
​ 791 75 28
​ 792 75 28
​ 793 75 28
​ 794 75 27
​ 795 73 28
​ 796 73 28
​ 797 73 28
​ 798 73 28
​ 799 73 28
​ 800 73 28
​ 801 73 28
​ 802 73 28
​ 803 73 28
​ 804 72 28
​ 805 72 28
​ 806 72 28
​ 807 72 28
​ 808 72 28
​ 809 72 28
​ 810 72 28
​ 811 72 28
​ 812 72 28
​ 813 72 28
​ 814 72 28
​ 815 71 28
​ 816 71 28
​ 817 71 28
​ 818 70 28
​ 819 70 28
​ 820 70 28
​ 821 70 28
​ 822 70 28
​ 823 68 28
​ 824 68 28
​ 825 68 28
​ 826 67 28
​ 827 67 28
​ 828 67 28
​ 829 67 27
​ 830 67 26
​ 831 67 26
​ 832 67 26
​ 833 67 26
​ 834 67 26
​ 835 67 26
​ 836 67 26
​ 837 67 26
​ 838 68 25
​ 839 67 25
​ 840 67 24
​ 841 66 24
​ 842 66 24
​ 843 66 23
​ 844 65 24
​ 845 65 24
​ 846 66 23
​ 847 66 23
​ 848 66 23
​ 849 66 23
​ 850 64 22
​ 851 63 23
​ 852 63 23
​ 853 64 22
​ 854 64 22
​ 855 63 21
​ 856 62 22
​ 857 62 22
​ 858 62 22
​ 859 62 22
​ 860 62 22
​ 861 62 22
​ 862 62 22
​ 863 62 22
​ 864 62 22
​ 865 62 22
​ 866 62 21
​ 867 61 23
​ 868 60 23
​ 869 60 23
​ 870 60 23
​ 871 60 23
​ 872 60 23
​ 873 60 23
​ 874 60 23
​ 875 60 23
​ 876 59 22
​ 877 58 23
​ 878 58 23
​ 879 58 23
​ 880 58 23
​ 881 58 23
​ 882 58 23
​ 883 58 23
​ 884 58 23
​ 885 58 23
​ 886 58 23
​ 887 58 23
​ 888 58 23
​ 889 58 23
​ 890 58 23
​ 891 58 22
​ 892 57 21
​ 893 55 22
​ 894 55 22
​ 895 53 22
​ 896 53 22
​ 897 53 22
​ 898 53 22
​ 899 53 22
​ 900 53 21
​ 901 52 22
​ 902 52 21
​ 903 51 22
​ 904 51 22
​ 905 51 22
​ 906 51 21
​ 907 50 22
​ 908 50 22
​ 909 50 22
​ 910 49 21
​ 911 48 22
​ 912 47 22
​ 913 47 22
​ 914 47 22
​ 915 47 22
​ 916 47 22
​ 917 47 21
​ 918 47 21
​ 919 47 21
​ 920 47 21
​ 921 46 21
​ 922 46 20
​ 923 45 21
​ 924 45 21
​ 925 45 21
​ 926 45 21
​ 927 45 21
​ 928 44 21
​ 929 44 21
​ 930 44 21
​ 931 44 21
​ 932 44 20
​ 933 43 21
​ 934 43 21
​ 935 43 21
​ 936 43 21
​ 937 43 21
​ 938 43 21
​ 939 43 21
​ 940 43 21
​ 941 43 21
​ 942 43 21
​ 943 43 21
​ 944 43 21
​ 945 43 21
​ 946 43 21
​ 947 43 21
​ 948 43 21
​ 949 43 21
​ 950 43 21
​ 951 43 21
​ 952 43 21
​ 953 42 21
​ 954 42 21
​ 955 42 21
​ 956 42 21
​ 957 42 21
​ 958 42 21
​ 959 42 21
​ 960 42 21
​ 961 42 21
​ 962 42 21
​ 963 42 21
​ 964 42 21
​ 965 42 21
​ 966 42 21
​ 967 42 21
​ 968 41 21
​ 969 40 21
​ 970 39 21
​ 971 39 21
​ 972 38 21
​ 973 38 21
​ 974 37 21
​ 975 37 20
​ 976 36 20
​ 977 36 20
​ 978 36 20
​ 979 35 20
​ 980 35 20
​ 981 35 20
​ 982 35 20
​ 983 35 20
​ 984 35 20
​ 985 35 20
​ 986 35 20
​ 987 35 20
​ 988 35 20
​ 989 35 20
​ 990 35 20
​ 991 35 20
​ 992 35 20
​ 993 35 20
​ 994 35 20
​ 995 35 20
​ 996 35 20
​ 997 35 20
​ 998 35 20
​ 999 35 20
​ 1000 34 20
​ 1001 32 20
​ 1002 32 20
​ 1003 32 20
​ 1004 32 20
​ 1005 32 20
​ 1006 32 20
​ 1007 32 20
​ 1008 32 20
​ 1009 32 20
​ 1010 32 20
​ 1011 31 19
​ 1012 30 20
​ 1013 30 20
​ 1014 30 20
​ 1015 30 20
​ 1016 30 20
​ 1017 30 20
​ 1018 30 20
​ 1019 30 20
​ 1020 30 20
​ 1021 30 20
​ 1022 30 20
​ 1023 30 20
​ 1024 30 20
​ 1025 30 20
​ 1026 30 20
​ 1027 29 20
​ 1028 29 19
​ 1029 28 19
​ 1030 28 19
​ 1031 28 19
​ 1032 28 19
​ 1033 28 19
​ 1034 28 19
​ 1035 28 19
​ 1036 28 19
​ 1037 28 19
​ 1038 28 19
​ 1039 28 19
​ 1040 28 19
​ 1041 28 19
​ 1042 28 18
​ 1043 28 18
​ 1044 28 18
​ 1045 28 18
​ 1046 28 18
​ 1047 28 18
​ 1048 28 18
​ 1049 28 18
​ 1050 28 18
​ 1051 28 18
​ 1052 28 18
​ 1053 28 18
​ 1054 28 18
​ 1055 28 18
​ 1056 28 18
​ 1057 28 18
​ 1058 28 18
​ 1059 28 18
​ 1060 28 18
​ 1061 28 19
​ 1062 28 18
​ 1063 28 18
​ 1064 28 18
​ 1065 28 18
​ 1066 28 18
​ 1067 28 18
​ 1068 28 18
​ 1069 28 18
​ 1070 28 18
​ 1071 28 18
​ 1072 28 18
​ 1073 28 18
​ 1074 28 18
​ 1075 28 18
​ 1076 28 18
​ 1077 26 18
​ 1078 26 18
​ 1079 26 18
​ 1080 26 18
​ 1081 26 18
​ 1082 26 18
​ 1083 26 18
​ 1084 26 18
​ 1085 26 18
​ 1086 26 17
​ 1087 25 18
​ 1088 25 18
​ 1089 25 18
​ 1090 25 18
​ 1091 25 18
​ 1092 25 18
​ 1093 25 18
​ 1094 25 18
​ 1095 25 18
​ 1096 25 18
​ 1097 25 18
​ 1098 25 18
​ 1099 25 18
​ 1100 26 17
​ 1101 26 17
​ 1102 26 17
​ 1103 26 17
​ 1104 26 17
​ 1105 26 17
​ 1106 26 17
​ 1107 26 17
​ 1108 26 17
​ 1109 26 17
​ 1110 26 17
​ 1111 26 17
​ 1112 25 17
​ 1113 25 17
​ 1114 24 17
​ 1115 24 17
​ 1116 24 17
​ 1117 24 17
​ 1118 24 17
​ 1119 24 17
​ 1120 24 17
​ 1121 24 17
​ 1122 24 17
​ 1123 24 17
​ 1124 24 17
​ 1125 24 17
​ 1126 24 17
​ 1127 24 17
​ 1128 23 16
​ 1129 22 17
​ 1130 22 17
​ 1131 22 17
​ 1132 22 17
​ 1133 22 17
​ 1134 22 17
​ 1135 22 17
​ 1136 22 17
​ 1137 22 18
​ 1138 21 18
​ 1139 21 17
​ 1140 20 18
​ 1141 20 18
​ 1142 20 18
​ 1143 20 18
​ 1144 20 18
​ 1145 20 18
​ 1146 20 18
​ 1147 20 18
​ 1148 20 18
​ 1149 20 18
​ 1150 20 18
​ 1151 20 18
​ 1152 20 18
​ 1153 20 18
​ 1154 20 18
​ 1155 20 18
​ 1156 20 18
​ 1157 19 18
​ 1158 19 16
​ 1159 18 17
​ 1160 18 17
​ 1161 18 17
​ 1162 18 17
​ 1163 18 17
​ 1164 18 17
​ 1165 18 17
​ 1166 18 17
​ 1167 18 17
​ 1168 18 17
​ 1169 18 17
​ 1170 18 17
​ 1171 18 17
​ 1172 18 17
​ 1173 18 17
​ 1174 18 17
​ 1175 18 17
​ 1176 18 17
​ 1177 18 17
​ 1178 18 17
​ 1179 18 17
​ 1180 18 17
​ 1181 18 17
​ 1182 18 17
​ 1183 17 17
​ 1184 17 16
​ 1185 16 17
​ 1186 16 17
​ 1187 16 17
​ 1188 16 17
​ 1189 16 17
​ 1190 16 17
​ 1191 16 17
​ 1192 16 17
​ 1193 16 17
​ 1194 16 17
​ 1195 16 17
​ 1196 16 17
​ 1197 16 17
​ 1198 16 17
​ 1199 16 17
​ 1200 16 17
​ 1201 16 17
​ 1202 16 17
​ 1203 16 17
​ 1204 16 17
​ 1205 16 17
​ 1206 16 17
​ 1207 16 17
​ 1208 16 17
​ 1209 15 17
​ 1210 15 16
​ 1211 14 18
​ 1212 14 18
​ 1213 14 18
​ 1214 14 18
​ 1215 14 18
​ 1216 14 18
​ 1217 14 18
​ 1218 14 18
​ 1219 14 18
​ 1220 14 18
​ 1221 14 18
​ 1222 14 18
​ 1223 14 18
​ 1224 14 18
​ 1225 14 18
​ 1226 14 18
​ 1227 14 18
​ 1228 14 18
​ 1229 14 18
​ 1230 14 18
​ 1231 14 18
​ 1232 14 18
​ 1233 14 18
​ 1234 14 18
​ 1235 14 18
​ 1236 14 18
​ 1237 14 18
​ 1238 14 18
​ 1239 14 18
​ 1240 14 18
​ 1241 14 18
​ 1242 14 18
​ 1243 14 18
​ 1244 14 18
​ 1245 14 18
​ 1246 14 18
​ 1247 13 18
​ 1248 13 18
​ 1249 13 17
​ 1250 12 18
​ 1251 12 18
​ 1252 12 18
​ 1253 12 18
​ 1254 12 18
​ 1255 12 18
​ 1256 12 18
​ 1257 12 18
​ 1258 12 18
​ 1259 12 18
​ 1260 12 18
​ 1261 12 18
​ 1262 12 18
​ 1263 12 18
​ 1264 12 18
​ 1265 12 18
​ 1266 12 18
​ 1267 12 18
​ 1268 12 18
​ 1269 12 18
​ 1270 12 18
​ 1271 12 18
​ 1272 12 18
​ 1273 12 18
​ 1274 12 18
​ 1275 12 18
​ 1276 12 18
​ 1277 12 18
​ 1278 12 18
​ 1279 12 18
​ 1280 12 18
​ 1281 12 18
​ 1282 12 18
​ 1283 12 18
​ 1284 12 18
​ 1285 12 18
​ 1286 12 18
​ 1287 12 18
​ 1288 12 18
​ 1289 12 18
​ 1290 12 18
​ 1291 12 18
​ 1292 12 18
​ 1293 12 18
​ 1294 12 18
​ 1295 12 18
​ 1296 12 18
​ 1297 12 18
​ 1298 12 18
​ 1299 12 18
​ 1300 12 18
​ 1301 12 18
​ 1302 12 18
​ 1303 12 18
​ 1304 12 18
​ 1305 12 18
​ 1306 12 18
​ 1307 12 18
​ 1308 12 18
​ 1309 12 18
​ 1310 12 18
​ 1311 12 18
​ 1312 12 18
​ 1313 12 18
​ 1314 12 18
​ 1315 12 18
​ 1316 12 18
​ 1317 12 18
​ 1318 12 18
​ 1319 12 18
​ 1320 12 18
​ 1321 12 18
​ 1322 12 18
​ 1323 12 18
​ 1324 12 18
​ 1325 12 18
​ 1326 12 18
​ 1327 12 18
​ 1328 12 18
​ 1329 12 18
​ 1330 12 18
​ 1331 11 18
​ 1332 11 17
​ 1333 10 18
​ 1334 10 18
​ 1335 10 18
​ 1336 10 18
​ 1337 10 18
​ 1338 10 18
​ 1339 10 18
​ 1340 10 18
​ 1341 10 18
​ 1342 10 18
​ 1343 10 18
​ 1344 10 18
​ 1345 10 18
​ 1346 10 18
​ 1347 10 18
​ 1348 10 18
​ 1349 10 18
​ 1350 10 18
​ 1351 10 18
​ 1352 10 18
​ 1353 10 18
​ 1354 10 18
​ 1355 10 18
​ 1356 10 18
​ 1357 10 18
​ 1358 10 18
​ 1359 10 18
​ 1360 10 18
​ 1361 10 18
​ 1362 10 18
​ 1363 10 18
​ 1364 10 18
​ 1365 10 18
​ 1366 10 18
​ 1367 10 18
​ 1368 10 18
​ 1369 10 18
​ 1370 10 18
​ 1371 10 18
​ 1372 10 18
​ 1373 10 18
​ 1374 10 18
​ 1375 10 18
​ 1376 10 18
​ 1377 10 18
​ 1378 10 18
​ 1379 10 18
​ 1380 10 18
​ 1381 10 17
​ 1382 9 18
​ 1383 9 17
​ 1384 8 18
​ 1385 8 18
​ 1386 8 18
​ 1387 8 18
​ 1388 8 17
​ 1389 7 18
​ 1390 7 17
​ 1391 6 17
​ 1392 5 18
​ 1393 5 18
​ 1394 5 18
​ 1395 5 18
​ 1396 5 17
​ 1397 4 18
​ 1398 4 18
​ 1399 4 18
​ 1400 4 18
​ 1401 4 18
​ 1402 4 18
​ 1403 3 18
​ 1404 3 17
​ 1405 2 18
​ 1406 2 18
​ 1407 2 18
​ 1408 2 18
​ 1409 2 18
​ 1410 2 18
​ 1411 2 18
​ 1412 2 18
​ 1413 2 19
​ 1414 2 19
​ 1415 2 19
​ 1416 2 19
​ 1417 2 19
​ 1418 2 19
​ 1419 2 19
​ 1420 2 19
​ 1421 2 19
​ 1422 2 19
​ 1423 2 19
​ 1424 2 19
​ 1425 2 19
​ 1426 2 19
​ 1427 2 19
​ 1428 2 19
​ 1429 2 19
​ 1430 2 19
​ 1431 2 19
​ 1432 2 19
​ 1433 2 19
​ 1434 2 19
​ 1435 2 19
​ 1436 2 19
​ 1437 2 19
​ 1438 2 19
​ 1439 2 19
​ 1440 2 19
​ 1441 2 19
​ 1442 2 19
​ 1443 2 19
​ 1444 2 19
​ 1445 2 19
​ 1446 2 19
​ 1447 2 19
​ 1448 2 19
​ 1449 2 19
​ 1450 2 19
​ 1451 2 19
​ 1452 2 19
​ 1453 2 19
​ 1454 2 19
​ 1455 2 19
​ 1456 2 19
​ 1457 2 19
​ 1458 2 19
​ 1459 2 19
​ 1460 2 19
​ 1461 2 19
​ 1462 2 19
​ 1463 2 19
​ 1464 2 19
​ 1465 2 19
​ 1466 2 19
​ 1467 2 19
