​ p5 had problems creating the global function "shuffle", possibly because your code is already using that name as a variable. You may want to rename your variable to something else.
​ CONST:0.3 0.15 550 0.35 0.0005 250
​ [Violation] Added synchronous DOM mutation listener to a 'DOMNodeInserted' event. Consider using MutationObserver to make the page more responsive.
setupListener @ ​
main_content_script @ ​
(anonymous) @ ​
build.js:112 1304 6 20
build.js:112 1305 6 20
build.js:112 1306 6 20
build.js:112 1307 6 20
build.js:112 1308 6 20
build.js:112 1309 6 20
build.js:112 1310 6 20
build.js:112 1311 6 20
build.js:112 1312 6 20
build.js:112 1313 6 20
build.js:112 1314 6 20
build.js:112 1315 6 20
build.js:112 1316 6 20
build.js:112 1317 6 20
build.js:112 1318 6 20
build.js:112 1319 6 20
build.js:112 1320 6 20
build.js:112 1321 6 20
build.js:112 1322 6 20
build.js:112 1323 6 20
build.js:112 1324 6 20
build.js:112 1325 6 20
build.js:112 1326 6 20
build.js:112 1327 6 20
build.js:112 1328 6 20
build.js:112 1329 6 20
build.js:112 1330 6 20
build.js:112 1331 6 20
build.js:112 1332 6 19
build.js:112 1333 5 19
build.js:112 1334 4 20
build.js:112 1335 4 19
build.js:112 1336 3 19
build.js:112 1337 2 20
build.js:112 1338 2 20
build.js:112 1339 2 20
build.js:112 1340 2 20
build.js:112 1341 2 20
build.js:112 1342 2 20
build.js:112 1343 2 20
build.js:112 1344 2 20
build.js:112 1345 2 20
build.js:112 1346 2 20
build.js:112 1347 2 20
build.js:112 1348 2 20
build.js:112 1349 2 20
build.js:112 1350 2 20
build.js:112 1351 2 20
build.js:112 1352 2 20
build.js:112 1353 2 20
build.js:112 1354 2 20
build.js:112 1355 2 20
build.js:112 1356 2 20
build.js:112 1357 2 20
build.js:112 1358 2 20
build.js:112 1359 2 20
build.js:112 1360 2 20
build.js:112 1361 2 20
build.js:112 1362 2 20
build.js:112 1363 2 20
build.js:112 1364 2 20
build.js:112 1365 2 20
build.js:112 1366 2 20
build.js:112 1367 2 20
build.js:112 1368 2 20
build.js:112 1369 2 20
build.js:112 1370 2 20
build.js:112 1371 2 20
build.js:112 1372 2 20
build.js:112 1373 2 19
build.js:112 1374 2 19
build.js:112 1375 2 19
build.js:112 1376 2 19
build.js:112 1377 2 19
build.js:112 1378 2 19
build.js:112 1379 2 19
build.js:112 1380 2 19
build.js:112 1381 2 19
build.js:112 1382 2 19
build.js:112 1383 2 19
build.js:112 1384 2 19
build.js:112 1385 2 19
build.js:112 1386 2 19
build.js:112 1387 2 19
build.js:112 1388 2 19
build.js:112 1389 2 19
build.js:112 1390 2 19
build.js:112 1391 2 19
build.js:112 1392 2 19
build.js:112 1393 2 19
build.js:112 1394 2 19
build.js:112 1395 2 19
build.js:112 1396 2 19
build.js:112 1397 2 19
build.js:112 1398 2 19
build.js:112 1399 2 19
build.js:112 1400 2 19
build.js:112 1401 2 19
build.js:112 1402 2 19
build.js:112 1403 2 19
build.js:112 1404 2 19
build.js:112 1405 2 19
build.js:112 1406 2 19
build.js:112 1407 2 19
build.js:112 1408 2 19
build.js:112 1409 2 19
build.js:112 1410 2 19
build.js:112 1411 2 19
build.js:112 1412 2 19
build.js:112 1413 2 19
build.js:112 1414 2 19
build.js:112 1415 2 19
build.js:112 1416 2 19
build.js:112 1417 2 19
build.js:112 1418 2 19
build.js:112 1419 2 19
build.js:112 1420 2 19
build.js:112 1421 2 19
build.js:112 1422 2 19
build.js:112 1423 2 19
build.js:112 1424 2 18
build.js:112 1425 1 18
build.js:112 1426 0 19
build.js:115 Uncaught Error: A species died
    at draw (build.js:115)
    at p5._main.default.redraw (p5.js:65953)
    at _draw (p5.js:58869)
draw @ build.js:115
_main.default.redraw @ p5.js:65953
_draw @ p5.js:58869
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
requestAnimationFrame (async)
_draw @ p5.js:58892
